,Type,Air temperature [K],Process temperature [K],Torque [Nm],Tool wear [min]
4296,0.5,0.7717391304347743,0.5432098765432158,0.24946695095948823,0.3952569169960474
7075,0.5,0.5326086956521721,0.7407407407407405,0.7462686567164178,0.1660079051383399
7531,1.0,0.5978260869565162,0.7777777777777786,0.5309168443496801,0.7233201581027667
12817,0.5,0.5932384405965081,0.517178021772402,0.7953614391497772,0.7707509881422925
4944,0.5,0.9239130434782581,0.8765432098765444,0.7078891257995734,0.6007905138339921
633,0.5,0.2391304347826022,0.3950617283950635,0.509594882729211,0.7312252964426877
13205,0.0,0.5958740371935676,0.5359284655667125,0.5470997746036159,0.826086956521739
11956,0.5,0.8979200507996623,0.7729462305378973,0.6388231522806322,0.3636363636363636
15487,0.5,0.8339011302953168,0.6893749840364691,0.7084634392712563,0.6482213438735177
14613,0.5,0.7673718006638097,0.5657379716991855,0.8288508654453839,0.20948616600790512
3586,0.0,0.7608695652173907,0.6666666666666714,0.43070362473347534,0.5731225296442687
16441,0.5,0.598565635237307,0.5743890668603342,0.21361666089718934,0.924901185770751
14721,0.5,0.18275531508147935,0.2592592592592595,0.776770953278312,0.7984189723320158
4320,1.0,0.7717391304347743,0.5679012345679055,0.6908315565031982,0.6363636363636364
16846,0.5,0.6202164785068547,0.5550052138386974,0.32664044293314354,0.8181818181818181
3872,1.0,0.7173913043478208,0.6419753086419746,0.5010660980810234,0.17786561264822134
5993,1.0,0.6304347826086953,0.5925925925925952,0.2665245202558635,0.47826086956521735
12352,0.5,0.4530926173212322,0.4794091040542767,0.8568949568938549,0.7509881422924901
687,0.5,0.22826086956521152,0.3703703703703738,0.3582089552238805,0.49407114624505927
8515,0.5,0.21739130434782084,0.308641975308646,0.33262260127931775,0.035573122529644265
10677,0.0,0.25205427480628373,0.30113342529894993,0.9001613481833017,0.3992094861660079
6606,0.5,0.5978260869565162,0.6913580246913611,0.4285714285714286,0.2885375494071146
1289,1.0,0.36956521739129755,0.5555555555555571,0.2814498933901918,0.14229249011857706
2388,0.5,0.4130434782608674,0.3950617283950635,0.2601279317697227,0.8814229249011857
7281,0.5,0.5652173913043441,0.7283950617283992,0.26439232409381663,0.6640316205533596
695,0.5,0.22826086956521152,0.3827160493827222,0.3006396588486141,0.5612648221343873
14130,0.5,0.47189371680278924,0.3891655869196242,0.9491480474848661,0.16996047430830039
11714,0.5,0.7601283778940697,0.6793902335242095,0.5223227954894214,0.7667984189723319
8425,0.5,0.21739130434782084,0.3703703703703738,0.5010660980810234,0.7470355731225296
15032,0.5,0.7192852469814071,0.6414375224620699,0.588114621061216,0.07905138339920947
1438,0.5,0.29347826086956275,0.3456790123456841,0.3752665245202559,0.8695652173913043
14148,0.5,0.8034656035657051,0.6419753086419746,0.6710644905387233,0.15019762845849802
5771,0.5,0.6086956521739069,0.6419753086419746,0.2963752665245202,0.7154150197628458
3419,0.5,0.7065217391304301,0.6049382716049436,0.2515991471215351,0.4980237154150197
2765,0.5,0.5869565217391255,0.48148148148148806,0.7292110874200426,0.3162055335968379
17410,0.5,0.7741475826419091,0.6255084345961919,0.6915464119207531,0.616600790513834
14459,0.5,0.28735559133031785,0.34170521624260886,0.37132026538378493,0.8656126482213438
7838,0.0,0.4130434782608674,0.5802469135802468,0.7334754797441365,0.4110671936758893
3987,0.5,0.7826086956521721,0.6419753086419746,0.40724946695095954,0.5691699604743082
11037,0.5,0.29137480647435154,0.30768633183032534,0.8261501977195369,0.7944664031620553
775,0.5,0.17391304347825098,0.24691358024691112,0.49466950959488265,0.4743083003952569
9234,0.5,0.4021739130434767,0.5432098765432158,0.8400852878464817,0.1818181818181818
11597,0.5,0.8604097275057256,0.6954693453498209,0.6948348812239509,0.34782608695652173
4023,0.5,0.7173913043478208,0.6049382716049436,0.35181236673773986,0.05928853754940711
6333,0.5,0.6521739130434767,0.5802469135802468,0.45628997867803833,0.7786561264822134
14838,0.5,0.7141948059081429,0.5784834837532031,0.7430433454568461,0.49407114624505927
342,1.0,0.25,0.3333333333333357,0.6140724946695095,0.24901185770750986
5776,1.0,0.6195652173912976,0.6296296296296333,0.4093816631130063,0.7667984189723319
3366,1.0,0.7065217391304301,0.6296296296296333,0.5991471215351813,0.7865612648221343
13705,0.5,0.6728714945599847,0.5296812036977627,0.9296605746291224,0.07905138339920947
560,0.0,0.25,0.48148148148148806,0.5991471215351813,0.849802371541502
16952,0.5,0.4111052864669773,0.5092369816699716,0.6756261925446383,0.901185770750988
11153,0.5,0.3675017738620099,0.3479387509555778,0.24219940173496968,0.826086956521739
17197,0.5,0.7346292194110262,0.5853101448156863,0.807494746429257,0.43478260869565216
16412,0.5,0.7699619061224041,0.5699198103301129,0.7544449554763824,0.33992094861660077
16819,0.0,0.7284075354860988,0.6760508635622315,0.9880315705898326,0.8102766798418972
4671,1.0,0.9021739130434767,0.8395061728395063,0.5991471215351813,0.06719367588932806
7347,0.5,0.5760869565217348,0.7777777777777786,0.21321961620469077,0.5059288537549407
5168,0.5,0.8260869565217348,0.8395061728395063,0.21961620469083143,0.2924901185770751
4036,1.0,0.7499999999999929,0.6296296296296333,0.5692963752665244,0.19367588932806323
15018,0.5,0.8147989116977428,0.6787746905937837,0.699093549248673,0.9051383399209486
7490,0.5,0.5978260869565162,0.827160493827158,0.4051172707889126,0.31225296442687744
17893,0.5,0.8108798472080991,0.6940436269285968,0.6651117962053201,0.12648221343873517
78,0.5,0.3913043478260789,0.3950617283950635,0.5842217484008527,0.035573122529644265
6147,0.0,0.5652173913043441,0.5308641975308674,0.8592750533049041,0.40316205533596833
5414,0.0,0.7826086956521721,0.7654320987654302,0.3091684434968017,0.4426877470355731
11170,0.5,0.9155768229180197,0.8303980876330144,0.36777235735619895,0.8181818181818181
7659,0.5,0.5326086956521721,0.7160493827160508,0.3646055437100213,0.26482213438735175
11482,0.5,0.8159972650637428,0.7125230758535608,0.7879984258245694,0.7391304347826086
3600,0.5,0.7608695652173907,0.6666666666666714,0.7014925373134329,0.7154150197628458
13476,0.5,0.38579581398899165,0.438307505007117,0.8678079714364983,0.7430830039525691
5260,0.5,0.7608695652173907,0.7407407407407405,0.49893390191897646,0.4624505928853755
10209,0.5,0.290488445878303,0.5156007771718478,0.6342870725691736,0.8774703557312252
12233,0.5,0.7763978370572389,0.6289885612504236,0.5969872459814951,0.2727272727272727
18369,0.5,0.4890983693136519,0.5514281892051756,0.7064680429053618,0.8379446640316205
1648,0.5,0.3260869565217348,0.24691358024691112,0.624733475479744,0.43083003952569165
16503,0.5,0.8031113870623585,0.6870867594097945,0.7918532508192129,0.5849802371541502
10369,0.0,0.8598762941690978,0.7050446797969983,0.6280499110143409,0.2569169960474308
11936,0.0,0.7743245665762686,0.6391060819832575,0.7889009535913403,0.43083003952569165
11046,0.5,0.3539807171154834,0.329786233521844,0.705750956506868,0.8616600790513833
13598,0.5,0.33471710331544813,0.47572624411226627,0.9581415569420606,0.8023715415019762
16793,0.5,0.8744006743402721,0.747378990480243,0.7235279021703958,0.11857707509881422
9656,0.5,0.5651981312320515,0.5967010478993373,0.5920423197251616,0.9090909090909091
1936,0.5,0.38043478260869534,0.3580246913580325,0.9104477611940298,0.3201581027667984
7256,0.5,0.5434782608695627,0.7037037037037024,0.39232409381663114,0.3992094861660079
5834,0.5,0.6195652173912976,0.6419753086419746,0.1876332622601279,0.5098814229249011
6026,0.0,0.5652173913043441,0.518518518518519,0.5501066098081022,0.8300395256916996
10949,0.5,0.7896257528851294,0.7650525712679865,0.8241535791121861,0.8063241106719367
7468,0.5,0.5652173913043441,0.7654320987654302,0.6737739872068231,0.07114624505928853
16212,0.5,0.4335690079022996,0.36629515602385965,0.7164282760275011,0.8577075098814229
15205,0.5,0.7543946301031141,0.6099297033270048,0.5865924124010429,0.43083003952569165
5020,1.0,0.891304347826086,0.8888888888888857,0.21961620469083143,0.5138339920948616
656,1.0,0.2608695652173836,0.4074074074074119,0.4328358208955223,0.13833992094861658
5806,1.0,0.5978260869565162,0.6419753086419746,0.5565031982942431,0.22134387351778656
4606,0.0,0.8695652173913047,0.7530864197530889,0.19829424307036236,0.19367588932806323
14230,0.5,0.5992677855324615,0.7157979829140189,0.8134111264563277,0.7470355731225296
6311,0.5,0.6630434782608603,0.5802469135802468,0.4925373134328358,0.525691699604743
17969,0.5,0.7590332354302092,0.6408073122143705,0.21997642290068353,0.8577075098814229
8537,1.0,0.22826086956521152,0.2962962962963047,0.162046908315565,0.27667984189723316
17273,0.5,0.7759248903717122,0.5783300031778538,0.5860754921017162,0.5731225296442687
13295,0.5,0.732573675222298,0.5777976659231356,0.8212498299887867,0.43083003952569165
2399,1.0,0.4021739130434767,0.3950617283950635,0.4477611940298507,0.07905138339920947
1352,0.5,0.38043478260869534,0.518518518518519,0.5820895522388059,0.8300395256916996
4763,0.0,0.9130434782608674,0.8765432098765444,0.48400852878464806,0.2134387351778656
2123,1.0,0.46739130434782794,0.3950617283950635,0.16417910447761186,0.6363636363636364
12402,1.0,0.7499999999999929,0.6049382716049436,0.6431491869836459,0.5138339920948616
13625,0.0,0.8040721875324124,0.6138061921756517,0.8814753356920695,0.5810276679841897
6459,1.0,0.6413043478260789,0.6172839506172849,0.3155650319829424,0.37549407114624506
14243,0.5,0.7955156498298734,0.7151237541513709,0.8407267955338689,0.6679841897233201
13130,0.5,0.30132710720724276,0.421351771495452,0.6485825175775495,0.8695652173913043
4633,0.5,0.9021739130434767,0.8395061728395063,0.7249466950959489,0.4980237154150197
9796,0.5,0.8706729926406069,0.7173075965794595,0.5554891154789564,0.40711462450592883
14666,0.5,0.5618836606340878,0.4779897755436693,0.9192780684232016,0.07905138339920947
18326,0.5,0.713014869213346,0.5343891829871055,0.5691560750334898,0.91699604743083
12382,0.5,0.9077670655043732,0.7841304941531249,0.6629682842857898,0.3557312252964427
6779,0.5,0.5760869565217348,0.5432098765432158,0.6375266524520256,0.5138339920948616
13495,0.0,0.8609969990759723,0.7245210682096683,0.6413719523984651,0.4268774703557312
10438,0.5,0.8748154925744487,0.7454275355582709,0.6628892499480621,0.7905138339920948
8549,0.5,0.18478260869564878,0.23456790123456983,0.3688699360341151,0.38735177865612647
3264,0.5,0.6739130434782581,0.5925925925925952,0.5223880597014925,0.533596837944664
8996,1.0,0.30434782608695343,0.3827160493827222,0.5927505330490404,0.27667984189723316
6706,1.0,0.5760869565217348,0.5802469135802468,0.6609808102345416,0.6205533596837944
15301,0.5,0.8427390980341514,0.676123438389773,0.5928051121861702,0.11462450592885375
2904,0.5,0.5543478260869534,0.46913580246913966,0.6460554371002132,0.11857707509881422
14776,0.5,0.5065725021706768,0.5168634828603231,0.9578839748031849,0.06324110671936758
60,0.5,0.38043478260869534,0.4074074074074119,0.05970149253731338,0.6798418972332015
14754,0.5,0.22062351230134425,0.275542533983824,0.8594591225668702,0.7905138339920948
12473,0.0,0.4557176099084401,0.4778466013622875,0.36172033918724467,0.8142292490118577
12707,0.5,0.8032463548005353,0.6694791156377349,0.6500484909022683,0.6482213438735177
10117,0.5,0.8042006137470565,0.6095086941037664,0.6977575957462063,0.5810276679841897
1109,0.5,0.19565217391303946,0.2962962962963047,0.21748400852878458,0.8142292490118577
17881,0.5,0.7860788988642824,0.6048538927936633,0.44023891974319473,0.83399209486166
6602,0.5,0.5869565217391255,0.6790123456790127,0.6673773987206821,0.24110671936758893
11626,0.5,0.5152971776313109,0.5465624719512903,0.8558529767160317,0.8142292490118577
1983,0.0,0.44565217391303946,0.4320987654321016,0.34115138592750527,0.8379446640316205
17512,1.0,0.7887002105808563,0.6558402232330423,0.6219263911627204,0.28063241106719367
7391,0.5,0.5543478260869534,0.7283950617283992,0.4029850746268656,0.17786561264822134
18518,0.0,0.4928427688096022,0.49335705487143855,0.5600250065832308,0.826086956521739
16908,0.5,0.8115206333207681,0.8029454135404421,0.7862825098276864,0.826086956521739
7697,1.0,0.5326086956521721,0.7407407407407405,0.3688699360341151,0.6679841897233201
5350,0.5,0.8043478260869534,0.8024691358024683,0.6673773987206821,0.6205533596837944
8954,1.0,0.2608695652173836,0.308641975308646,0.7100213219616205,0.6403162055335968
12609,0.5,0.7816285178351308,0.5656746577983256,0.8112646524359282,0.21739130434782608
12668,0.0,0.24048352205056034,0.2959991203509418,0.41386895639203003,0.8774703557312252
7587,0.5,0.6195652173912976,0.8148148148148167,0.34754797441364593,0.4150197628458498
9671,0.5,0.6898670084164777,0.5610806081208466,0.8851363345474117,0.7193675889328063
10573,0.5,0.7291795430657118,0.6361072021808454,0.7619523399841301,0.8102766798418972
7390,0.5,0.5434782608695627,0.7160493827160508,0.11727078891257992,0.16996047430830039
16427,0.5,0.6956521739130395,0.6541774493668484,0.5165120653027562,0.8181818181818181
1800,0.5,0.2717391304347814,0.20987654320987303,0.44136460554370993,0.541501976284585
90,0.5,0.4130434782608674,0.4074074074074119,0.488272921108742,0.15810276679841895
118,0.5,0.4021739130434767,0.3827160493827222,0.652452025586354,0.4426877470355731
16255,0.5,0.663264805773828,0.6172211045333569,0.9297496848022331,0.35968379446640314
5678,0.5,0.5543478260869534,0.6296296296296333,0.3731343283582089,0.5968379446640316
202,0.5,0.3369565217391255,0.3703703703703738,0.34115138592750527,0.4980237154150197
4143,0.0,0.7065217391304301,0.518518518518519,0.6652452025586353,0.458498023715415
10937,0.5,0.3707095408504628,0.38735743659516686,0.9451562761612609,0.7509881422924901
3075,0.5,0.5760869565217348,0.48148148148148806,0.7142857142857142,0.2608695652173913
8483,0.5,0.21739130434782084,0.3580246913580325,0.6396588486140724,0.5691699604743082
17434,0.5,0.39912911645676985,0.33777702909890905,0.7051936936636038,0.8616600790513833
10325,0.0,0.5856697590096545,0.5561708960474192,0.552976115154839,0.826086956521739
13922,1.0,0.21241231587963938,0.3096773595290685,0.8588211896892093,0.8181818181818181
7249,0.5,0.5652173913043441,0.7407407407407405,0.26865671641791045,0.3359683794466403
15814,0.5,0.4154074615082024,0.5752366812396943,0.7297990930801803,0.901185770750988
14717,0.5,0.8748805977683531,0.7124883022396418,0.6303805540086209,0.12252964426877469
5265,0.5,0.7717391304347743,0.7530864197530889,0.3901918976545842,0.5217391304347826
9240,0.5,0.3913043478260789,0.518518518518519,0.25373134328358204,0.23715415019762845
18464,0.5,0.7224847241897407,0.6390827492255724,0.40535802182400904,0.8418972332015809
14136,0.5,0.1743700521312519,0.2592592592592595,0.7882850456875659,0.7984189723320158
4154,0.0,0.7282608695652115,0.5061728395061778,0.7931769722814497,0.5810276679841897
1284,0.5,0.36956521739129755,0.5555555555555571,0.15351812366737738,0.10276679841897232
15702,0.0,0.7625688854344759,0.7593710310400752,0.5637087636328925,0.9881422924901185
12477,0.5,0.5910496843034423,0.5408674163668437,0.8761592391645268,0.7430830039525691
10916,0.5,0.7315826765569611,0.49986382702699217,0.9040800840488956,0.5612648221343873
10113,0.5,0.5736048743811821,0.7464178529611374,0.8036667210654669,0.7509881422924901
17386,1.0,0.8137413299684155,0.6174195240045677,0.6687783055986956,0.23715415019762845
16057,0.5,0.8688595284345695,0.690556501431864,0.5950769139098648,0.12252964426877469
2598,0.5,0.46739130434782794,0.44444444444444997,0.31343283582089543,0.45454545454545453
12640,0.5,0.6355556005351701,0.623575657410548,0.9690489401199196,0.27667984189723316
11088,0.5,0.7867141368275625,0.7523981663004946,0.6575128377007287,0.8418972332015809
17547,0.5,0.7029216075418887,0.5626676229050247,0.7515078646293729,0.2727272727272727
11817,0.5,0.8459556929523728,0.6890404994606314,0.690562223321673,0.6798418972332015
12896,0.5,0.5310097069693924,0.4957784956881497,0.8722367357683798,0.7470355731225296
17176,0.5,0.7441521318789341,0.6229784249007508,0.6376998160886707,0.07905138339920947
1401,0.5,0.35869565217391397,0.5061728395061778,0.21535181236673773,0.44664031620553357
5545,0.5,0.6521739130434767,0.6913580246913611,0.652452025586354,0.03952569169960474
8488,0.5,0.21739130434782084,0.3703703703703738,0.3049040511727078,0.6245059288537549
16093,0.0,0.891963507195527,0.781207961485336,0.7346062288507338,0.4426877470355731
15355,0.5,0.47717441803115435,0.5512911017631055,0.9389546918289664,0.25296442687747034
9320,0.5,0.38043478260869534,0.518518518518519,0.4584221748400853,0.24505928853754938
10303,0.5,0.18478260869564878,0.2592592592592595,0.7776009744482597,0.7944664031620553
12858,0.5,0.6721405552225548,0.61383978979228,0.9204176035910678,0.35968379446640314
8399,1.0,0.20652173913043015,0.3456790123456841,0.5479744136460554,0.43083003952569165
11784,0.5,0.6956521739130395,0.650117161211412,0.5312381850306689,0.8181818181818181
11569,0.5,0.3408010339566303,0.32261511601029724,0.8674815955173247,0.8537549407114624
13487,0.5,0.407278654574732,0.4654030196994299,0.7538357154296733,0.8142292490118577
18075,0.5,0.8648298699566013,0.7265002722717568,0.6360540495587488,0.26482213438735175
7728,0.0,0.5108695652173907,0.6790123456790127,0.49040511727078895,0.17786561264822134
16175,1.0,0.7988276008888704,0.6603967812565017,0.8457470421848425,0.49407114624505927
10309,0.5,0.5414621789368894,0.5589074916139722,0.3540993652685972,0.6482213438735177
9555,0.5,0.7953387020098077,0.5834165540414062,0.5778093292500313,0.43083003952569165
15772,0.5,0.7880544551985338,0.5775228234509129,0.8102173155093326,0.2134387351778656
1875,1.0,0.28260869565216495,0.23456790123456983,1.0,0.5098814229249011
14902,0.5,0.4428348843992609,0.5592321731372962,0.719024366938589,0.849802371541502
488,0.0,0.2717391304347814,0.45679012345679126,0.5991471215351813,0.03952569169960474
7361,1.0,0.5543478260869534,0.7407407407407405,0.5394456289978677,0.6482213438735177
10421,0.5,0.7717001707224611,0.6419310581045323,0.5544565972016384,0.5849802371541502
12242,0.5,0.7595542005955522,0.5686876041535456,0.7817283177754948,0.26482213438735175
12670,0.5,0.3953205325461866,0.4793936295980785,0.7736266183314375,0.8102766798418972
6767,1.0,0.5760869565217348,0.5308641975308674,0.2942430703624733,0.3952569169960474
5174,0.0,0.8369565217391255,0.8395061728395063,0.21108742004264391,0.3517786561264822
3166,0.5,0.6630434782608603,0.5802469135802468,0.2515991471215351,0.3794466403162055
13531,0.5,0.625318563424841,0.6347169937622681,0.7851499916470304,0.7667984189723319
1619,0.5,0.28260869565216495,0.23456790123456983,0.4029850746268656,0.13833992094861658
2946,0.5,0.5217391304347814,0.44444444444444997,0.17910447761194026,0.5573122529644269
15571,0.5,0.8763048227438262,0.7181500360927515,0.6393206783749052,0.12252964426877469
219,0.5,0.3260869565217348,0.3456790123456841,0.34115138592750527,0.6640316205533596
16274,0.5,0.45752006112918764,0.46231123925625184,0.3630901289728323,0.849802371541502
6022,0.5,0.5543478260869534,0.5061728395061778,0.5970149253731343,0.7944664031620553
14791,0.5,0.4773070607346668,0.6703483751745765,0.17330623447542215,0.8656126482213438
16138,0.5,0.7800758429089285,0.6513243961955268,0.5322001392019773,0.2608695652173913
13752,0.5,0.8244429185747535,0.6832363210502805,0.6904401153224633,0.6482213438735177
3319,0.5,0.7065217391304301,0.6172839506172849,0.46055437100213226,0.2845849802371541
3145,0.5,0.6521739130434767,0.5679012345679055,0.5159914712153517,0.18577075098814227
17327,0.5,0.697871258395999,0.5573346908272967,0.7944385681346162,0.15810276679841895
13014,0.5,0.42046999604895063,0.34989654096607836,0.7106358454743171,0.8616600790513833
15434,0.5,0.49954348889337297,0.4929042162250994,0.9648684635402298,0.05928853754940711
4093,1.0,0.7065217391304301,0.5308641975308674,0.08102345415778245,0.7826086956521738
8090,0.5,0.3478260869565162,0.5061728395061778,0.4434968017057569,0.6205533596837944
15880,1.0,0.7242870756537911,0.6210893511061926,0.6060710927120259,0.07114624505928853
14026,0.5,0.6726482918585788,0.6136475602839937,0.9199030105256969,0.35968379446640314
17790,0.5,0.6952861788527187,0.6907680989794258,0.877636012685914,0.49011857707509876
11094,0.5,0.7927769787975265,0.6346930583752126,0.6661982879780126,0.15810276679841895
16562,0.5,0.5331645876987636,0.6095317650531982,0.7062032175058215,0.8181818181818181
9115,1.0,0.4891304347826093,0.6666666666666714,0.11513859275053295,0.6758893280632411
6840,0.5,0.5108695652173907,0.5061728395061778,0.43710021321961623,0.308300395256917
15662,0.0,0.42844880521250417,0.39265784697558104,0.35890825832158757,0.8893280632411067
5628,0.5,0.5760869565217348,0.5679012345679055,0.6503198294243071,0.09881422924901186
1666,0.0,0.3369565217391255,0.24691358024691112,0.23454157782515994,0.6561264822134387
15569,0.5,0.6601408116179499,0.5643237970451054,0.7877253352441467,0.7707509881422925
11445,0.5,0.8360827137488229,0.6611178678238687,0.5668213631765129,0.225296442687747
635,0.5,0.2391304347826022,0.3950617283950635,0.17057569296375263,0.7470355731225296
9876,0.5,0.4002952811771223,0.4754040428410846,0.7429749845194993,0.8577075098814229
13908,0.5,0.8742001128795707,0.7617293598032688,0.7401129440517396,0.11857707509881422
16356,1.0,0.7867562683767062,0.7236842383869515,0.7249907797965185,0.46640316205533594
3407,0.5,0.7065217391304301,0.5925925925925952,0.29850746268656714,0.3675889328063241
14759,0.0,0.7680362648746666,0.5625650952989858,0.9019189765458422,0.4150197628458498
8958,1.0,0.2608695652173836,0.308641975308646,0.11727078891257992,0.6877470355731224
12027,0.5,0.4827390567696739,0.502519187870611,0.9601151458178996,0.83399209486166
5229,0.5,0.7934782608695627,0.790123456790127,0.6865671641791045,0.13833992094861658
4240,0.5,0.7826086956521721,0.5679012345679055,0.32835820895522383,0.6245059288537549
6586,1.0,0.5978260869565162,0.7037037037037024,0.4221748400852877,0.05928853754940711
1785,0.5,0.3369565217391255,0.2962962962963047,0.26865671641791045,0.37154150197628455
2879,0.5,0.5543478260869534,0.48148148148148806,0.5245202558635395,0.758893280632411
14500,0.5,0.8255831742939677,0.6698282311737813,0.7053616378255485,0.6442687747035573
17597,0.5,0.5307806336794414,0.585987186981761,0.9166650514909476,0.3636363636363636
1393,0.5,0.4021739130434767,0.5679012345679055,0.34115138592750527,0.38339920948616596
17130,0.5,0.30418546600560603,0.3800993863952229,0.8228940092024493,0.6956521739130435
9911,0.5,0.7389534747935471,0.6659631960928678,0.7324874855388823,0.48221343873517786
8152,1.0,0.28260869565216495,0.3703703703703738,0.13859275053304898,0.4387351778656126
3414,0.5,0.6956521739130395,0.6049382716049436,0.5522388059701492,0.4426877470355731
18155,0.5,0.5931822332246597,0.6285516228641654,0.8345796937028758,0.8023715415019762
2785,0.5,0.5869565217391255,0.48148148148148806,0.3091684434968017,0.5177865612648221
6511,1.0,0.6195652173912976,0.6790123456790127,0.3347547974413645,0.05138339920948616
2395,0.0,0.4239130434782581,0.4197530864197603,0.5756929637526653,0.035573122529644265
2652,0.5,0.5217391304347814,0.45679012345679126,0.46055437100213226,0.11857707509881422
8006,0.5,0.4021739130434767,0.5679012345679055,0.4221748400852877,0.6205533596837944
11985,0.5,0.6874044950778924,0.5415762710613805,0.8404173829102748,0.43478260869565216
3843,0.5,0.7391304347826093,0.6419753086419746,0.2260127931769722,0.8023715415019762
9481,0.5,0.3152173913043441,0.2592592592592595,0.8379530916844349,0.45454545454545453
14896,0.0,0.7239970006582297,0.58399829667011,0.8978138388263535,0.08695652173913043
7663,1.0,0.5326086956521721,0.7283950617283992,0.45415778251599137,0.308300395256917
11637,0.5,0.7568808931324256,0.5658615945566083,0.6857068358596932,0.5177865612648221
18459,0.5,0.7527753616300501,0.6065144029010199,0.7101122945836182,0.6245059288537549
9385,0.0,0.3478260869565162,0.4320987654321016,0.43710021321961623,0.1541501976284585
5780,0.5,0.5978260869565162,0.6172839506172849,0.8315565031982943,0.8023715415019762
119,0.5,0.3913043478260789,0.3703703703703738,0.4968017057569296,0.450592885375494
15435,0.5,0.5932606243651577,0.6646919150223525,0.33697901199536584,0.8181818181818181
6415,1.0,0.6956521739130395,0.654320987654323,0.509594882729211,0.7391304347826086
7814,0.5,0.4130434782608674,0.5925925925925952,0.3773987206823026,0.1818181818181818
2315,0.5,0.3913043478260789,0.308641975308646,0.0788912579957356,0.10276679841897232
18020,1.0,0.22739425214783893,0.3777945183704716,0.8971590480444414,0.8063241106719367
5847,0.5,0.6304347826086953,0.6666666666666714,0.1918976545842217,0.6719367588932806
17807,0.5,0.3943014830378857,0.35572501359332165,0.9057861963775247,0.07905138339920947
312,1.0,0.2717391304347814,0.3456790123456841,0.46481876332622596,0.7747035573122529
17156,0.5,0.3675048406743713,0.4856066626455231,0.7696217725703851,0.8063241106719367
12584,0.5,0.5325152834713904,0.5555555555555571,0.9033409496517788,0.3636363636363636
13377,0.5,0.8333492273007082,0.7242978877983361,0.2907049990582681,0.8537549407114624
5944,0.5,0.6195652173912976,0.5925925925925952,0.5735607675906182,0.7984189723320158
1903,0.0,0.3260869565217348,0.2839506172839492,0.22814498933901917,0.007905138339920948
16509,0.5,0.40366353190560034,0.34440126538773796,0.6464967910601005,0.8695652173913043
8234,0.0,0.22826086956521152,0.3209876543209944,0.15565031982942423,0.3952569169960474
16305,0.5,0.6240580521479799,0.6095002807802246,0.5779855356834929,0.3162055335968379
11344,0.5,0.7831612473057348,0.6539147188466075,0.7076383105324004,0.6798418972332015
18170,0.5,0.753099552611431,0.5592689505120418,0.7784597974958953,0.7786561264822134
6522,0.5,0.6304347826086953,0.6913580246913611,0.8507462686567164,0.20948616600790512
16782,0.0,0.6774799369966615,0.638103788571982,0.5221023909703555,0.8221343873517786
12909,1.0,0.8239403178081588,0.6814505032302378,0.7281168223317249,0.4624505928853755
2118,0.5,0.46739130434782794,0.4074074074074119,0.8592750533049041,0.5889328063241106
14454,0.5,0.2299259485711147,0.30443165621547763,0.3343049976169621,0.8577075098814229
8060,1.0,0.35869565217391397,0.5061728395061778,0.49040511727078895,0.3162055335968379
17092,0.5,0.5551363118889512,0.5733350899733125,0.786525127027027,0.8023715415019762
7001,1.0,0.46739130434782794,0.5555555555555571,0.21108742004264391,0.27667984189723316
3885,1.0,0.7173913043478208,0.6172839506172849,0.5927505330490404,0.3162055335968379
11080,0.5,0.6871745745410465,0.6235168280247194,0.8036033466335002,0.7707509881422925
11109,0.5,0.9041913802693387,0.7742042517600964,0.6790896670815303,0.3517786561264822
4422,0.5,0.8586956521739069,0.7037037037037024,0.7356076759061834,0.8932806324110671
6427,0.5,0.6630434782608603,0.6296296296296333,0.7057569296375266,0.015810276679841896
16014,0.5,0.5306459554336627,0.575451679565468,0.6238726136679991,0.9051383399209486
10314,0.5,0.7735061361807567,0.5840276450028199,0.9552519547885696,0.32806324110671936
16940,0.5,0.7370482994701248,0.6764470213580367,0.5288884956583219,0.8221343873517786
214,0.5,0.3369565217391255,0.3580246913580325,0.5309168443496801,0.6245059288537549
5891,0.5,0.6086956521739069,0.6419753086419746,0.4925373134328358,0.24505928853754938
5859,0.5,0.6195652173912976,0.6296296296296333,0.3155650319829424,0.7747035573122529
180,0.5,0.3152173913043441,0.3333333333333357,0.49040511727078895,0.2569169960474308
8459,1.0,0.30434782608695343,0.44444444444444997,0.10874200426439229,0.3043478260869565
15036,0.5,0.762783521504538,0.5662497346774487,0.5424637651526546,0.9209486166007904
18483,0.5,0.7399982840892534,0.7397152496332282,0.7981566775316238,0.7391304347826086
2307,0.5,0.4130434782608674,0.3456790123456841,0.4968017057569296,0.0
1305,0.0,0.38043478260869534,0.5679012345679055,0.14925373134328357,0.308300395256917
9955,0.5,0.5414096677229026,0.468600900719629,0.697916528251679,0.8577075098814229
14787,0.5,0.5144863882311839,0.4855894779909775,0.3805698711768839,0.8023715415019762
506,1.0,0.2391304347826022,0.46913580246913966,0.47547974413646044,0.23715415019762845
11087,0.5,0.40126461263161417,0.48792947859890745,0.7556059660652228,0.8537549407114624
15995,0.5,0.6463498747601477,0.6331135988362533,0.737639587240321,0.901185770750988
3834,1.0,0.7499999999999929,0.6790123456790127,0.6972281449893389,0.6956521739130435
7480,1.0,0.5760869565217348,0.790123456790127,0.6865671641791045,0.19367588932806323
